epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,15982,0.30075,0.2117,0.83081,0.99955,0.85521,0.92714,0.92151,0.21984,0.15061,0.8149,0.007426,0.007426,0.007426
67,16226.1,0.2993,0.21056,0.83085,0.99956,0.88108,0.94014,0.93372,0.21574,0.14561,0.81215,0.0073864,0.0073864,0.0073864
68,16449.3,0.29743,0.20697,0.8313,0.99956,0.87799,0.93853,0.93223,0.21583,0.14697,0.81473,0.0073468,0.0073468,0.0073468
69,16656.3,0.29818,0.20573,0.83016,0.99956,0.8861,0.94259,0.93525,0.21779,0.14635,0.81352,0.0073072,0.0073072,0.0073072
70,16882.5,0.29352,0.20651,0.82946,0.99956,0.87375,0.93647,0.93039,0.21366,0.14436,0.81222,0.0072676,0.0072676,0.0072676
71,17096.9,0.29261,0.20253,0.82831,0.99956,0.87606,0.93755,0.93153,0.21587,0.14466,0.81092,0.007228,0.007228,0.007228
72,17318.3,0.2987,0.2059,0.83328,0.99956,0.88224,0.94064,0.93439,0.2125,0.14308,0.81024,0.0071884,0.0071884,0.0071884
73,17560,0.28695,0.19898,0.82868,0.99956,0.87413,0.93657,0.93055,0.21175,0.13996,0.81244,0.0071488,0.0071488,0.0071488
74,17828.4,0.29078,0.20442,0.83159,0.99956,0.87375,0.93637,0.93012,0.21202,0.14614,0.81277,0.0071092,0.0071092,0.0071092
75,18048.9,0.29349,0.20467,0.82805,0.99957,0.89228,0.94565,0.93833,0.21576,0.14853,0.81389,0.0070696,0.0070696,0.0070696
76,18237.9,0.29057,0.20165,0.82932,0.99914,0.8973,0.94811,0.94154,0.21102,0.14108,0.81326,0.00703,0.00703,0.00703
77,18436.7,0.28882,0.20147,0.82917,0.99956,0.88108,0.94009,0.93446,0.20883,0.14167,0.81247,0.0069904,0.0069904,0.0069904
78,18702.2,0.2884,0.19884,0.82823,0.99956,0.88687,0.94301,0.93688,0.21401,0.14356,0.81209,0.0069508,0.0069508,0.0069508
79,18955.6,0.28787,0.1998,0.82676,0.99913,0.8834,0.94122,0.93572,0.20734,0.13992,0.81011,0.0069112,0.0069112,0.0069112
80,19197.7,0.28548,0.19764,0.83002,0.99956,0.87683,0.93798,0.93212,0.20701,0.14389,0.81089,0.0068716,0.0068716,0.0068716
81,19425.1,0.28393,0.19637,0.82433,0.99957,0.89498,0.94699,0.94032,0.21008,0.14044,0.8123,0.006832,0.006832,0.006832
82,19660.4,0.2834,0.19721,0.83082,0.99956,0.87606,0.93753,0.93198,0.21034,0.13959,0.81152,0.0067924,0.0067924,0.0067924
83,19892,0.28364,0.19707,0.8256,0.99958,0.91429,0.95662,0.94874,0.206,0.1363,0.8094,0.0067528,0.0067528,0.0067528
84,20117.4,0.27601,0.19236,0.82352,0.99957,0.88996,0.94463,0.93784,0.21143,0.13452,0.81105,0.0067132,0.0067132,0.0067132
85,20289.4,0.28109,0.19495,0.825,0.99957,0.89768,0.94849,0.94189,0.20881,0.13802,0.80925,0.0066736,0.0066736,0.0066736
86,20542.2,0.28725,0.19765,0.82721,0.99957,0.89151,0.94535,0.93956,0.20581,0.13576,0.80931,0.006634,0.006634,0.006634
87,20776.9,0.28215,0.19566,0.82331,0.99956,0.88456,0.94179,0.93648,0.2023,0.13379,0.8069,0.0065944,0.0065944,0.0065944
88,20993.9,0.27967,0.19259,0.82543,0.99957,0.89344,0.94625,0.9401,0.20314,0.13565,0.80755,0.0065548,0.0065548,0.0065548
89,21224.8,0.2771,0.19361,0.8241,0.99957,0.89459,0.94685,0.94055,0.2057,0.13709,0.80886,0.0065152,0.0065152,0.0065152
90,21468.3,0.27434,0.1898,0.82176,0.99957,0.90347,0.95128,0.94496,0.20317,0.13534,0.80902,0.0064756,0.0064756,0.0064756
91,21720.3,0.27115,0.18845,0.81996,0.99957,0.90425,0.95166,0.94531,0.20048,0.1332,0.80964,0.006436,0.006436,0.006436
92,21927.4,0.27473,0.1885,0.82691,0.99915,0.90425,0.95164,0.94557,0.20266,0.13158,0.8109,0.0063964,0.0063964,0.0063964
93,22135.1,0.27706,0.18963,0.82581,0.99914,0.8973,0.94818,0.9422,0.20176,0.13466,0.81072,0.0063568,0.0063568,0.0063568
94,22434.2,0.2739,0.18866,0.82628,0.99957,0.89923,0.94919,0.94373,0.20009,0.1337,0.80902,0.0063172,0.0063172,0.0063172
95,22655.6,0.26796,0.1852,0.8219,0.99958,0.91853,0.95882,0.95169,0.19893,0.13275,0.80936,0.0062776,0.0062776,0.0062776
96,22909,0.2687,0.18643,0.82288,0.99957,0.90734,0.95316,0.94649,0.19714,0.13216,0.80944,0.006238,0.006238,0.006238
97,23146.4,0.2691,0.18361,0.82277,0.99957,0.90077,0.94995,0.94336,0.19623,0.1287,0.80732,0.0061984,0.0061984,0.0061984
98,23379,0.27092,0.18566,0.82456,0.99958,0.91544,0.95724,0.95034,0.19553,0.13176,0.80687,0.0061588,0.0061588,0.0061588
99,23615.6,0.27093,0.18512,0.82118,0.99957,0.88842,0.94386,0.93862,0.19289,0.12911,0.80588,0.0061192,0.0061192,0.0061192
100,23901.7,0.27343,0.18671,0.82438,0.99957,0.90077,0.95007,0.94407,0.19489,0.12947,0.80606,0.0060796,0.0060796,0.0060796
101,24173.8,0.26875,0.186,0.82363,0.99915,0.90849,0.95389,0.94748,0.19311,0.12873,0.80774,0.00604,0.00604,0.00604
102,24366.8,0.26624,0.18272,0.82683,0.99958,0.91081,0.95502,0.948,0.19591,0.13007,0.80849,0.0060004,0.0060004,0.0060004
103,24545.5,0.2667,0.18344,0.82243,0.99957,0.90386,0.95158,0.94576,0.19308,0.12759,0.80517,0.0059608,0.0059608,0.0059608
104,24750.4,0.2661,0.18571,0.81921,0.99958,0.9139,0.95653,0.95074,0.19181,0.1264,0.80381,0.0059212,0.0059212,0.0059212
