epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
115,2415.92,0.28619,0.18746,0.81012,0.99956,0.87027,0.93475,0.92756,0.22206,0.14322,0.80312,0.004357,0.004357,0.004357
116,2434.64,0.28573,0.18667,0.81166,0.99955,0.86371,0.93144,0.92452,0.22285,0.1413,0.80383,0.0043075,0.0043075,0.0043075
117,2452.66,0.28707,0.18873,0.81248,0.99956,0.87375,0.93637,0.92933,0.22242,0.14118,0.80278,0.004258,0.004258,0.004258
118,2470.46,0.28382,0.18678,0.81277,0.99955,0.86564,0.93238,0.92547,0.22221,0.14143,0.80196,0.0042085,0.0042085,0.0042085
119,2488.36,0.28349,0.187,0.81327,0.99956,0.87181,0.93546,0.92814,0.2223,0.14209,0.80161,0.004159,0.004159,0.004159
120,2516.19,0.28217,0.18564,0.81169,0.99956,0.87876,0.93897,0.93183,0.21982,0.13711,0.80131,0.0041095,0.0041095,0.0041095
121,2547.34,0.28318,0.18571,0.81192,0.99955,0.85637,0.9277,0.92128,0.22262,0.13839,0.80292,0.00406,0.00406,0.00406
122,2579.01,0.27928,0.18348,0.81322,0.99956,0.88147,0.94028,0.9334,0.21684,0.13762,0.80177,0.0040105,0.0040105,0.0040105
123,2610.72,0.28126,0.18359,0.81092,0.99956,0.87645,0.93777,0.93036,0.21584,0.13756,0.80055,0.003961,0.003961,0.003961
124,2642.89,0.27896,0.18197,0.81105,0.99956,0.87606,0.93753,0.93046,0.22148,0.13887,0.80195,0.0039115,0.0039115,0.0039115
125,2674.31,0.2801,0.18301,0.81136,0.99956,0.86873,0.93393,0.92771,0.21393,0.13661,0.80108,0.003862,0.003862,0.003862
126,2705.74,0.27703,0.18088,0.81193,0.99956,0.88031,0.93978,0.93262,0.2136,0.13645,0.80061,0.0038125,0.0038125,0.0038125
127,2736.92,0.27259,0.17744,0.80955,0.99956,0.8722,0.93562,0.92941,0.21204,0.13672,0.79968,0.003763,0.003763,0.003763
128,2768.37,0.27441,0.17939,0.80704,0.99956,0.87413,0.93663,0.92979,0.21427,0.13677,0.79997,0.0037135,0.0037135,0.0037135
129,2799.56,0.2775,0.17993,0.81023,0.99956,0.87606,0.93761,0.93059,0.21088,0.13414,0.80002,0.003664,0.003664,0.003664
130,2830.94,0.27503,0.17926,0.80945,0.99955,0.86371,0.93145,0.92531,0.21206,0.13332,0.7996,0.0036145,0.0036145,0.0036145
131,2862.05,0.27385,0.17823,0.81102,0.99956,0.8861,0.94262,0.93545,0.21316,0.13628,0.80005,0.003565,0.003565,0.003565
132,2893.14,0.27145,0.1781,0.80785,0.99956,0.88687,0.94294,0.93576,0.20856,0.13389,0.79829,0.0035155,0.0035155,0.0035155
133,2924.28,0.27363,0.17792,0.80876,0.99957,0.88842,0.94375,0.93664,0.20841,0.1336,0.79995,0.003466,0.003466,0.003466
134,2954.16,0.27064,0.17607,0.80955,0.99956,0.87606,0.93753,0.9304,0.21269,0.13344,0.79958,0.0034165,0.0034165,0.0034165
135,2972.16,0.26851,0.17462,0.81017,0.99957,0.89344,0.94624,0.93878,0.20856,0.13254,0.79922,0.003367,0.003367,0.003367
136,2990.03,0.26976,0.1759,0.80658,0.99956,0.87683,0.93795,0.93121,0.20881,0.13625,0.79872,0.0033175,0.0033175,0.0033175
137,3008.03,0.26862,0.17701,0.80679,0.99957,0.88919,0.94421,0.93776,0.2072,0.13355,0.79695,0.003268,0.003268,0.003268
