epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
62,11135.3,0.43269,0.27993,0.85356,0.99946,0.71236,0.85571,0.84679,0.32002,0.21644,0.83176,0.00827457,0.00827457,0.00827457
63,11244.7,0.43538,0.27263,0.85407,0.99947,0.73166,0.8654,0.8559,0.31859,0.2139,0.83143,0.00824629,0.00824629,0.00824629
64,11353.8,0.42791,0.26838,0.8554,0.99947,0.72857,0.86392,0.85498,0.31664,0.21445,0.8315,0.008218,0.008218,0.008218
65,11463,0.43413,0.27731,0.85682,0.99946,0.71351,0.85628,0.84757,0.31585,0.21514,0.83138,0.00818971,0.00818971,0.00818971
66,11572.3,0.42736,0.27223,0.85291,0.99947,0.72317,0.86113,0.85106,0.31542,0.2103,0.83139,0.00816143,0.00816143,0.00816143
67,11681.6,0.4181,0.26903,0.84997,0.99946,0.72008,0.8596,0.85154,0.313,0.21427,0.83053,0.00813314,0.00813314,0.00813314
68,11826.4,0.42704,0.26797,0.85046,0.99948,0.74015,0.86969,0.85987,0.31684,0.20804,0.832,0.00810486,0.00810486,0.00810486
69,11935.8,0.42069,0.26613,0.84897,0.99949,0.76178,0.88043,0.87066,0.31085,0.20808,0.8289,0.00807657,0.00807657,0.00807657
70,12045.1,0.4165,0.26138,0.84881,0.9995,0.7668,0.883,0.8731,0.30952,0.20622,0.83009,0.00804829,0.00804829,0.00804829
71,12154.5,0.41688,0.26468,0.84724,0.99895,0.73166,0.86532,0.85579,0.30752,0.20793,0.83002,0.00802,0.00802,0.00802
72,12263.8,0.41435,0.26576,0.85287,0.99949,0.75367,0.87639,0.86652,0.30502,0.20472,0.82829,0.00799171,0.00799171,0.00799171
73,12373.1,0.4183,0.26554,0.85101,0.99949,0.76139,0.88026,0.8704,0.30906,0.20435,0.82938,0.00796343,0.00796343,0.00796343
74,12482.8,0.41529,0.26543,0.85003,0.99948,0.74093,0.87005,0.86064,0.307,0.20376,0.82807,0.00793514,0.00793514,0.00793514
75,12592.1,0.40885,0.2601,0.84902,0.99946,0.71815,0.8587,0.85048,0.30137,0.20523,0.82706,0.00790686,0.00790686,0.00790686
76,12701.3,0.40804,0.25792,0.84789,0.99949,0.75212,0.87568,0.86681,0.30088,0.20167,0.82736,0.00787857,0.00787857,0.00787857
77,12810.7,0.40479,0.25676,0.84257,0.9995,0.7722,0.88569,0.87548,0.30511,0.20175,0.82604,0.00785029,0.00785029,0.00785029
78,12920.3,0.40464,0.25926,0.84695,0.99948,0.74633,0.87273,0.86345,0.29888,0.1999,0.82703,0.007822,0.007822,0.007822
79,13055.3,0.40567,0.25677,0.84543,0.9995,0.76988,0.88454,0.87533,0.29711,0.19771,0.82684,0.00779371,0.00779371,0.00779371
80,13173.7,0.40835,0.25875,0.84681,0.99949,0.75328,0.87624,0.86737,0.29815,0.20003,0.82738,0.00776543,0.00776543,0.00776543
81,13283.4,0.40109,0.256,0.84676,0.99948,0.74363,0.87137,0.86352,0.29683,0.20126,0.8253,0.00773714,0.00773714,0.00773714
82,13392.7,0.39957,0.25536,0.84711,0.9995,0.77104,0.8851,0.87587,0.29588,0.19903,0.82599,0.00770886,0.00770886,0.00770886
83,13501.8,0.40022,0.25488,0.84438,0.99949,0.75869,0.87891,0.87081,0.29602,0.19693,0.82559,0.00768057,0.00768057,0.00768057
84,13610.9,0.39624,0.25249,0.84252,0.9995,0.76873,0.884,0.87494,0.29114,0.19697,0.8242,0.00765229,0.00765229,0.00765229
85,13720.1,0.39254,0.24856,0.84487,0.9995,0.76718,0.88315,0.87441,0.28979,0.19583,0.82341,0.007624,0.007624,0.007624
86,13829.2,0.39869,0.25316,0.84275,0.99949,0.76255,0.88096,0.87309,0.28667,0.1932,0.82172,0.00759571,0.00759571,0.00759571
87,13938.5,0.38911,0.2517,0.84147,0.99949,0.75637,0.87781,0.86951,0.28744,0.19263,0.82347,0.00756743,0.00756743,0.00756743
88,14078,0.39328,0.24583,0.84631,0.9995,0.77413,0.8867,0.87851,0.2909,0.19593,0.82285,0.00753914,0.00753914,0.00753914
89,14208.1,0.38818,0.24896,0.84157,0.99949,0.75019,0.87466,0.867,0.29047,0.1923,0.82448,0.00751086,0.00751086,0.00751086
90,14317.3,0.39106,0.2493,0.8413,0.99949,0.75019,0.87486,0.86722,0.2839,0.19001,0.82172,0.00748257,0.00748257,0.00748257
91,14426.8,0.38448,0.2411,0.84048,0.99951,0.78649,0.89286,0.88448,0.28022,0.18739,0.82089,0.00745429,0.00745429,0.00745429
92,14536,0.38832,0.24577,0.84272,0.99951,0.78031,0.88986,0.88156,0.28481,0.18984,0.82199,0.007426,0.007426,0.007426
93,14645.1,0.3897,0.24912,0.84499,0.9995,0.7668,0.88299,0.87568,0.28244,0.18851,0.82219,0.00739771,0.00739771,0.00739771
94,14754.7,0.38444,0.24392,0.84236,0.9995,0.77104,0.88508,0.87691,0.2861,0.1873,0.82084,0.00736943,0.00736943,0.00736943
95,14864.3,0.37792,0.24041,0.84051,0.99951,0.79498,0.897,0.88751,0.28316,0.18939,0.82153,0.00734114,0.00734114,0.00734114
96,14977.8,0.38583,0.24678,0.84167,0.9995,0.77799,0.88863,0.87992,0.28572,0.18975,0.82293,0.00731286,0.00731286,0.00731286
