epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
82,1555.95,0.31189,0.20246,0.82449,0.99954,0.8471,0.92307,0.91456,0.24004,0.15543,0.80902,0.0059905,0.0059905,0.0059905
83,1579.14,0.30903,0.19815,0.82171,0.99955,0.85097,0.92504,0.91695,0.23943,0.15451,0.80922,0.005941,0.005941,0.005941
84,1602.41,0.30435,0.19658,0.81777,0.99955,0.85251,0.92577,0.91818,0.23531,0.1523,0.80797,0.0058915,0.0058915,0.0058915
85,1625.61,0.3078,0.20108,0.81871,0.99954,0.84247,0.92083,0.91236,0.24105,0.15804,0.80855,0.005842,0.005842,0.005842
86,1649.36,0.31332,0.20177,0.82085,0.99954,0.84208,0.92061,0.91274,0.23918,0.1553,0.80801,0.0057925,0.0057925,0.0057925
87,1672.71,0.31084,0.19766,0.81966,0.99955,0.85019,0.92469,0.91697,0.23837,0.15252,0.80863,0.005743,0.005743,0.005743
88,1696.07,0.30582,0.19681,0.82135,0.99954,0.84402,0.92153,0.9137,0.23751,0.15328,0.80958,0.0056935,0.0056935,0.0056935
89,1719.12,0.30492,0.19745,0.82085,0.9991,0.85753,0.92815,0.92009,0.23717,0.15392,0.80861,0.005644,0.005644,0.005644
90,1742.97,0.30159,0.1945,0.81725,0.99954,0.84672,0.92288,0.91511,0.23444,0.15097,0.80707,0.0055945,0.0055945,0.0055945
91,1768.28,0.29993,0.19482,0.81733,0.99955,0.8529,0.92597,0.91792,0.23418,0.15153,0.80908,0.005545,0.005545,0.005545
92,1791.89,0.30204,0.19357,0.82116,0.99956,0.87027,0.93472,0.92636,0.23047,0.14761,0.80581,0.0054955,0.0054955,0.0054955
93,1815.06,0.3062,0.19374,0.81885,0.99954,0.84402,0.92152,0.91356,0.2324,0.14976,0.80774,0.005446,0.005446,0.005446
94,1837.98,0.29785,0.191,0.81871,0.99955,0.85985,0.92957,0.92235,0.22963,0.14639,0.80584,0.0053965,0.0053965,0.0053965
95,1860.95,0.29284,0.18935,0.81706,0.99955,0.86525,0.93214,0.92376,0.23041,0.14769,0.80732,0.005347,0.005347,0.005347
96,1883.67,0.2961,0.18852,0.81898,0.99911,0.86216,0.93058,0.92177,0.23365,0.14911,0.80854,0.0052975,0.0052975,0.0052975
97,1906.48,0.29498,0.18944,0.81858,0.99955,0.86062,0.92987,0.92171,0.23731,0.14748,0.8079,0.005248,0.005248,0.005248
98,1929.37,0.29505,0.19127,0.81897,0.99956,0.86873,0.93393,0.92509,0.23073,0.14556,0.8055,0.0051985,0.0051985,0.0051985
99,1952.37,0.29949,0.19128,0.8176,0.99955,0.84865,0.92391,0.91761,0.22762,0.14471,0.80503,0.005149,0.005149,0.005149
100,1975.25,0.29802,0.18938,0.82001,0.99956,0.87606,0.93758,0.92919,0.22638,0.1444,0.80496,0.0050995,0.0050995,0.0050995
101,1998.16,0.29172,0.18797,0.81747,0.99955,0.86332,0.93119,0.92335,0.2268,0.1447,0.80487,0.00505,0.00505,0.00505
102,2021.19,0.29221,0.18887,0.82145,0.99956,0.87336,0.93625,0.92743,0.2287,0.14383,0.80597,0.0050005,0.0050005,0.0050005
103,2044.33,0.29254,0.1868,0.81708,0.99956,0.87027,0.93472,0.92608,0.22665,0.14432,0.80462,0.004951,0.004951,0.004951
104,2067.52,0.29198,0.19143,0.81591,0.99956,0.8722,0.93564,0.92693,0.23053,0.1495,0.80555,0.0049015,0.0049015,0.0049015
105,2090.46,0.28826,0.18396,0.81705,0.99956,0.86795,0.93354,0.92533,0.22803,0.14478,0.80628,0.004852,0.004852,0.004852
106,2113.34,0.28773,0.18475,0.81554,0.99913,0.88185,0.94045,0.93216,0.22694,0.14299,0.80616,0.0048025,0.0048025,0.0048025
107,2136.28,0.2843,0.1828,0.81401,0.99956,0.87722,0.93821,0.92965,0.2256,0.14157,0.80538,0.004753,0.004753,0.004753
108,2159.46,0.28433,0.18435,0.81314,0.99913,0.88687,0.94298,0.93447,0.2223,0.14155,0.80473,0.0047035,0.0047035,0.0047035
109,2182.48,0.28058,0.17947,0.81381,0.99956,0.87683,0.93804,0.93047,0.22215,0.14088,0.80374,0.004654,0.004654,0.004654
110,2205.64,0.28377,0.18292,0.81252,0.99955,0.8556,0.92735,0.92102,0.21902,0.13771,0.80303,0.0046045,0.0046045,0.0046045
111,2228.6,0.28037,0.18203,0.81545,0.99955,0.86718,0.93312,0.92549,0.22215,0.14189,0.80433,0.004555,0.004555,0.004555
112,2251.69,0.28154,0.17983,0.81397,0.99957,0.8888,0.94395,0.93539,0.21984,0.13934,0.8039,0.0045055,0.0045055,0.0045055
113,2274.7,0.28036,0.18217,0.81188,0.99956,0.87066,0.9349,0.92704,0.2218,0.13994,0.80522,0.004456,0.004456,0.004456
114,2297.78,0.27979,0.18165,0.81389,0.99956,0.88185,0.94055,0.93214,0.21921,0.14052,0.80471,0.0044065,0.0044065,0.0044065
115,2320.81,0.27569,0.17748,0.81095,0.99957,0.88726,0.94316,0.93512,0.21943,0.13975,0.80438,0.004357,0.004357,0.004357
116,2343.87,0.27569,0.17719,0.81118,0.99957,0.89073,0.94495,0.93678,0.21693,0.13906,0.80275,0.0043075,0.0043075,0.0043075
117,2367.04,0.27559,0.17618,0.81289,0.99956,0.87838,0.93878,0.93102,0.21692,0.1381,0.80256,0.004258,0.004258,0.004258
118,2390.05,0.27439,0.17825,0.81241,0.99956,0.87606,0.93757,0.9306,0.21775,0.13898,0.80312,0.0042085,0.0042085,0.0042085
119,2413.27,0.27464,0.17614,0.81357,0.99956,0.88069,0.93999,0.93266,0.21587,0.1361,0.80127,0.004159,0.004159,0.004159
120,2436.43,0.27197,0.17464,0.81263,0.99956,0.87413,0.93658,0.92906,0.21689,0.13613,0.80138,0.0041095,0.0041095,0.0041095
121,2459.73,0.27492,0.17804,0.81339,0.99912,0.87838,0.93868,0.9304,0.21544,0.13577,0.80382,0.00406,0.00406,0.00406
122,2482.84,0.27223,0.17573,0.81451,0.99913,0.88571,0.94216,0.93415,0.21831,0.13685,0.80383,0.0040105,0.0040105,0.0040105
123,2506.06,0.27154,0.17366,0.81184,0.99956,0.88687,0.94299,0.93459,0.21076,0.13174,0.80196,0.003961,0.003961,0.003961
124,2528.97,0.27052,0.17251,0.8117,0.99956,0.87992,0.93962,0.93148,0.21694,0.13507,0.80341,0.0039115,0.0039115,0.0039115
125,2551.98,0.26915,0.17142,0.81204,0.99956,0.88456,0.94177,0.93395,0.21297,0.13192,0.80195,0.003862,0.003862,0.003862
126,2575.2,0.26822,0.17176,0.81233,0.99957,0.88764,0.94334,0.93521,0.21059,0.13189,0.8011,0.0038125,0.0038125,0.0038125
127,2598.14,0.26529,0.17027,0.81023,0.99913,0.89035,0.94466,0.93667,0.21097,0.13278,0.80016,0.003763,0.003763,0.003763
128,2621.12,0.26549,0.17125,0.80805,0.99957,0.88958,0.94436,0.93644,0.21096,0.13128,0.80195,0.0037135,0.0037135,0.0037135
129,2644.28,0.26838,0.17035,0.81073,0.99957,0.90116,0.95017,0.94185,0.21322,0.13392,0.80147,0.003664,0.003664,0.003664
130,2667.22,0.26809,0.17203,0.81091,0.99956,0.88649,0.94276,0.93537,0.21243,0.13305,0.80098,0.0036145,0.0036145,0.0036145
131,2690.15,0.26484,0.17008,0.81201,0.99957,0.89344,0.94621,0.93842,0.21221,0.13315,0.80107,0.003565,0.003565,0.003565
132,2713.18,0.26319,0.1708,0.80917,0.99957,0.89653,0.94776,0.94023,0.2077,0.13238,0.79973,0.0035155,0.0035155,0.0035155
133,2736.08,0.26652,0.1705,0.80983,0.99957,0.89151,0.94532,0.93789,0.2115,0.13287,0.80128,0.003466,0.003466,0.003466
134,2759.09,0.26292,0.16876,0.81069,0.99957,0.89344,0.94622,0.93853,0.20872,0.13259,0.7991,0.0034165,0.0034165,0.0034165
135,2782.7,0.25918,0.16651,0.81049,0.99915,0.90579,0.95233,0.94439,0.20714,0.12879,0.79983,0.003367,0.003367,0.003367
136,2805.79,0.25969,0.16689,0.80666,0.99957,0.89691,0.94798,0.9399,0.20536,0.13011,0.79922,0.0033175,0.0033175,0.0033175
137,2828.85,0.2601,0.16889,0.80777,0.99957,0.89266,0.94583,0.93889,0.20262,0.12871,0.79818,0.003268,0.003268,0.003268
138,2851.85,0.25565,0.16622,0.80894,0.99957,0.89691,0.948,0.94049,0.20331,0.12738,0.7989,0.0032185,0.0032185,0.0032185
139,2874.85,0.25558,0.1639,0.80866,0.99957,0.90077,0.94997,0.94221,0.2041,0.1275,0.79892,0.003169,0.003169,0.003169
140,2897.81,0.25711,0.16344,0.80878,0.99915,0.9027,0.95082,0.94346,0.20175,0.1261,0.79889,0.0031195,0.0031195,0.0031195
141,2920.75,0.25449,0.16169,0.80828,0.99957,0.89614,0.94756,0.94072,0.20247,0.12608,0.79837,0.00307,0.00307,0.00307
142,2943.64,0.2565,0.16398,0.80896,0.99957,0.89884,0.94898,0.94172,0.20302,0.12567,0.79921,0.0030205,0.0030205,0.0030205
143,2966.65,0.25304,0.16299,0.80661,0.99957,0.90541,0.9522,0.9444,0.20453,0.12652,0.79915,0.002971,0.002971,0.002971
144,2989.74,0.25423,0.16161,0.80864,0.99957,0.9,0.9496,0.94214,0.20255,0.12667,0.7982,0.0029215,0.0029215,0.0029215
145,3012.96,0.25133,0.16239,0.80707,0.99957,0.90579,0.95238,0.94517,0.19945,0.12506,0.79711,0.002872,0.002872,0.002872
146,3035.98,0.25116,0.15978,0.80818,0.99957,0.90463,0.95179,0.94467,0.2001,0.12444,0.79749,0.0028225,0.0028225,0.0028225
147,3058.89,0.25072,0.15991,0.8065,0.99957,0.90502,0.952,0.94448,0.19954,0.12496,0.79753,0.002773,0.002773,0.002773
148,42676.1,0.25593,0.16171,0.80812,0.99957,0.90309,0.95106,0.94319,0.20234,0.12461,0.79829,0.0027235,0.0027235,0.0027235
149,42705.3,0.2506,0.16007,0.80748,0.99957,0.90347,0.95124,0.94407,0.20071,0.12336,0.79752,0.002674,0.002674,0.002674
150,42729.1,0.24787,0.15789,0.80708,0.99957,0.90309,0.95108,0.94368,0.2017,0.12313,0.79876,0.0026245,0.0026245,0.0026245
151,42753.1,0.24832,0.15764,0.80918,0.99957,0.90347,0.95122,0.94366,0.20202,0.12322,0.79816,0.002575,0.002575,0.002575
152,42776.6,0.24686,0.15693,0.80626,0.99958,0.91583,0.95738,0.94868,0.20286,0.12503,0.79785,0.0025255,0.0025255,0.0025255
153,42800.2,0.2486,0.15824,0.80594,0.99957,0.90656,0.95277,0.94517,0.19981,0.12253,0.7984,0.002476,0.002476,0.002476
154,42824,0.2497,0.1572,0.80955,0.99958,0.91236,0.95575,0.94795,0.20153,0.12222,0.79801,0.0024265,0.0024265,0.0024265
155,42851.4,0.24549,0.1575,0.80237,0.99916,0.91583,0.95739,0.94944,0.20038,0.12333,0.79812,0.002377,0.002377,0.002377
156,42876.6,0.2447,0.1553,0.80534,0.99958,0.90965,0.95449,0.94706,0.19847,0.12314,0.79819,0.0023275,0.0023275,0.0023275
