epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
93,2114.65,68.1589,0.37989,0.8862,0.99016,0.93205,0.96401,0.94617,64.1365,0.27604,0.87572,0.0063568,0.0063568,0.0063568
94,2139.79,66.8007,0.37225,0.88424,0.99462,0.92819,0.96288,0.94159,63.761,0.27456,0.87676,0.0063172,0.0063172,0.0063172
95,2164.82,66.2113,0.37338,0.88298,0.98904,0.94054,0.9678,0.94775,62.4876,0.28388,0.87666,0.0062776,0.0062776,0.0062776
96,2190.05,65.2349,0.36979,0.88404,0.98732,0.93166,0.96255,0.94325,61.1701,0.27795,0.87159,0.006238,0.006238,0.006238
97,2215.06,65.7198,0.36939,0.88336,0.99186,0.94093,0.9685,0.94655,62.3349,0.27145,0.87487,0.0061984,0.0061984,0.0061984
98,2240.07,66.1567,0.36795,0.88239,0.99376,0.92278,0.95933,0.9378,63.625,0.27147,0.8664,0.0061588,0.0061588,0.0061588
99,2265.12,67.9285,0.37475,0.87983,0.99249,0.91892,0.95775,0.93576,62.324,0.27296,0.877,0.0061192,0.0061192,0.0061192
100,2290.28,68.2846,0.36852,0.88449,0.99221,0.93398,0.96474,0.94161,61.0785,0.2692,0.87383,0.0060796,0.0060796,0.0060796
101,2315.35,65.3169,0.36625,0.88488,0.9938,0.92896,0.96286,0.94361,61.3737,0.26274,0.87595,0.00604,0.00604,0.00604
102,2340.51,65.8544,0.36892,0.88396,0.99501,0.92471,0.96098,0.94194,61.618,0.27385,0.87112,0.0060004,0.0060004,0.0060004
103,2365.53,63.9321,0.3689,0.87996,0.99185,0.93977,0.96785,0.94348,61.6369,0.27225,0.87628,0.0059608,0.0059608,0.0059608
104,2390.77,65.7527,0.37214,0.88042,0.99336,0.92471,0.96043,0.941,60.3511,0.26905,0.87526,0.0059212,0.0059212,0.0059212
105,2415.81,65.2271,0.36597,0.88392,0.99498,0.91815,0.95766,0.93891,60.9925,0.26695,0.87566,0.0058816,0.0058816,0.0058816
106,2440.97,65.2634,0.36117,0.87752,0.99216,0.92857,0.9624,0.94217,62.0387,0.26565,0.86986,0.005842,0.005842,0.005842
107,2466.11,64.3343,0.36671,0.87878,0.99624,0.92046,0.959,0.94223,59.8001,0.26851,0.87409,0.0058024,0.0058024,0.0058024
108,2491.2,66.4223,0.36368,0.88096,0.99539,0.91699,0.95696,0.94214,60.9973,0.26568,0.8738,0.0057628,0.0057628,0.0057628
109,2516.2,64.9678,0.35853,0.87645,0.9938,0.92896,0.96351,0.94497,59.9323,0.25983,0.87077,0.0057232,0.0057232,0.0057232
110,2541.11,64.0507,0.35899,0.87723,0.99541,0.92085,0.95883,0.9407,59.279,0.26256,0.87025,0.0056836,0.0056836,0.0056836
111,2566.07,63.6398,0.35728,0.87791,0.99422,0.92973,0.96295,0.94357,58.2606,0.26104,0.86517,0.005644,0.005644,0.005644
112,2591.52,64.0087,0.3568,0.87583,0.99545,0.92857,0.9634,0.94225,60.9146,0.26473,0.87085,0.0056044,0.0056044,0.0056044
113,2616.61,64.7499,0.35684,0.87671,0.99382,0.93205,0.96351,0.94366,60.5073,0.26231,0.87098,0.0055648,0.0055648,0.0055648
114,2641.52,63.1884,0.35654,0.87573,0.99421,0.92857,0.96314,0.94444,59.2781,0.25773,0.86959,0.0055252,0.0055252,0.0055252
115,2666.6,63.328,0.35549,0.87289,0.99303,0.93552,0.96551,0.94368,59.2088,0.26821,0.8684,0.0054856,0.0054856,0.0054856
116,2692.07,63.6787,0.35036,0.88053,0.99267,0.9417,0.96849,0.94759,58.3357,0.26046,0.87232,0.005446,0.005446,0.005446
117,2717.22,63.9135,0.35318,0.87382,0.99506,0.93398,0.96496,0.94644,58.0108,0.25589,0.86087,0.0054064,0.0054064,0.0054064
118,2742.56,62.2486,0.34963,0.87534,0.99386,0.93707,0.96651,0.94731,57.6197,0.25971,0.86868,0.0053668,0.0053668,0.0053668
119,2767.87,62.2192,0.34961,0.87706,0.99349,0.94208,0.96891,0.95001,58.6233,0.25397,0.86521,0.0053272,0.0053272,0.0053272
120,2792.79,62.0256,0.34916,0.87403,0.99342,0.93282,0.9647,0.9489,57.9049,0.25612,0.8588,0.0052876,0.0052876,0.0052876
121,2817.91,62.4778,0.35045,0.87541,0.99464,0.93089,0.96406,0.94509,57.4521,0.2561,0.86379,0.005248,0.005248,0.005248
122,2842.96,61.9908,0.3487,0.87557,0.99383,0.93243,0.96497,0.94931,57.3958,0.25722,0.86603,0.0052084,0.0052084,0.0052084
123,2867.98,62.5716,0.34968,0.87105,0.99627,0.92857,0.96311,0.946,56.572,0.25165,0.8619,0.0051688,0.0051688,0.0051688
124,2892.88,59.3652,0.35246,0.8726,0.99383,0.93359,0.96527,0.94659,57.2106,0.25491,0.86558,0.0051292,0.0051292,0.0051292
125,2917.82,61.2963,0.34536,0.87458,0.995,0.92124,0.95919,0.94244,56.9322,0.25265,0.8638,0.0050896,0.0050896,0.0050896
126,2942.9,61.6876,0.34421,0.87326,0.99104,0.939,0.96693,0.94894,56.0984,0.2499,0.86278,0.00505,0.00505,0.00505
127,2967.95,59.4306,0.34332,0.86955,0.99382,0.93127,0.96406,0.94696,54.7524,0.25093,0.85823,0.0050104,0.0050104,0.0050104
128,2993.24,60.7843,0.34109,0.86943,0.99543,0.92471,0.96113,0.94522,56.2281,0.24937,0.8636,0.0049708,0.0049708,0.0049708
129,3018.27,60.1448,0.34364,0.87195,0.99224,0.93745,0.96628,0.94813,56.9733,0.25207,0.86478,0.0049312,0.0049312,0.0049312
